"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Interest rates posted for selected products by the major chartered banks"

"DESCRIPTION"
"Weekly Wednesday, rates in percentage"

"LINK"
"https://www.bankofcanada.ca/?p=205791"

"SERIES"
"id","label","description"
"V80691311","Prime rate",""
"V80691333","1-year","Conventional mortgage"
"V80691334","3-year","Conventional mortgage"
"V80691335","5-year","Conventional mortgage"
"V80691339","1-year","Guaranteed investment certificates"
"V80691340","3-year","Guaranteed investment certificates"
"V80691341","5-year","Guaranteed investment certificates"
"V80691336","5-year personal fixed term",""
"V80691337","Daily Interest Savings (balances over $100,000)",""
"V80691338","Non-Chequable Savings Deposits",""

"OBSERVATIONS"
"date","V80691311","V80691333","V80691334","V80691335","V80691339","V80691340","V80691341","V80691336","V80691337","V80691338"
"1996-10-16","5.50","5.60","6.60","7.40","2.88","4.13","5.13","5.00","2.36","0.50"
"1996-10-23","5.25","5.60","6.60","7.40","2.88","4.13","5.13","5.00","2.18","0.50"
"1996-10-30","5.00","5.35","6.35","7.20","2.63","3.88","4.88","4.75","2.18","0.50"
"1996-11-06","5.00","5.35","6.35","7.20","2.63","3.88","4.88","4.75","1.93","0.50"
"1996-11-13","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.93","0.50"
"1996-11-20","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.91","0.50"
"1996-11-27","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.71","0.50"
"1996-12-04","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.75","0.50"
"1996-12-11","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.88","0.50"
"1996-12-18","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","2.06","0.50"
"1996-12-25","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.90","0.50"
"1997-01-01","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.82","0.50"
"1997-01-08","4.75","5.20","6.20","6.95","2.38","3.63","4.38","4.25","1.87","0.50"
"1997-01-15","4.75","5.20","6.50","7.25","2.38","3.88","4.88","4.75","1.87","0.50"
"1997-01-22","4.75","5.20","6.50","7.25","2.38","3.88","4.88","4.75","1.82","0.50"
"1997-01-29","4.75","5.20","6.50","7.25","2.38","3.88","4.88","4.75","1.86","0.50"
"1997-02-05","4.75","5.20","6.50","7.25","2.38","3.88","4.88","4.75","1.88","0.50"
"1997-02-12","4.75","5.20","6.50","7.25","2.38","3.88","4.88","4.75","1.86","0.50"
"1997-02-19","4.75","5.05","6.25","7.00","2.38","3.88","4.88","4.75","1.90","0.50"
"1997-02-26","4.75","5.05","6.25","7.00","2.38","3.88","4.88","4.75","1.88","0.50"
"1997-03-05","4.75","5.05","6.25","7.00","2.38","3.88","4.88","4.75","1.96","0.50"
"1997-03-12","4.75","5.05","6.25","7.00","2.38","3.88","4.88","4.75","2.01","0.50"
"1997-03-19","4.75","5.05","6.25","7.00","2.38","3.88","4.88","4.75","2.11","0.50"
"1997-03-26","4.75","5.20","6.55","7.30","2.38","3.88","4.88","4.75","2.21","0.50"
"1997-04-02","4.75","5.55","6.95","7.65","2.63","3.88","4.88","4.88","2.30","0.50"
"1997-04-09","4.75","5.55","6.95","7.65","2.88","4.38","5.00","4.88","2.08","0.50"
"1997-04-16","4.75","5.55","6.95","7.65","2.88","4.38","5.13","5.00","2.22","0.50"
"1997-04-23","4.75","5.55","6.95","7.65","2.88","4.38","5.13","5.00","2.22","0.50"
"1997-04-30","4.75","5.55","6.95","7.65","2.88","4.38","5.13","5.00","2.16","0.50"
"1997-05-07","4.75","5.40","6.80","7.50","2.88","4.23","4.88","4.75","2.02","0.50"
"1997-05-14","4.75","5.40","6.80","7.50","2.88","4.23","4.88","4.75","2.08","0.50"
"1997-05-21","4.75","5.40","6.80","7.50","2.88","4.23","4.88","4.75","2.13","0.50"
"1997-05-28","4.75","5.40","6.80","7.35","2.75","4.13","4.88","4.75","2.03","0.50"
"1997-06-04","4.75","5.40","6.80","7.35","2.75","4.13","4.88","4.75","2.00","0.50"
"1997-06-11","4.75","5.40","6.80","7.35","2.75","4.13","4.88","4.75","1.92","0.50"
"1997-06-18","4.75","5.20","6.50","7.15","2.50","3.88","4.63","4.50","1.88","0.50"
"1997-06-25","4.75","5.20","6.50","7.00","2.50","3.88","4.63","4.50","1.88","0.50"
"1997-07-02","4.75","5.20","6.50","7.00","2.50","3.88","4.63","4.50","1.88","0.50"
"1997-07-09","4.75","5.20","6.50","7.00","2.50","3.88","4.63","4.50","2.08","0.50"
"1997-07-16","4.75","5.20","6.50","7.00","2.50","3.88","4.63","4.50","2.23","0.50"
"1997-07-23","4.75","5.20","6.50","7.00","2.50","3.88","4.63","4.50","2.40","0.50"
"1997-07-30","4.75","5.65","6.50","7.00","2.63","3.88","4.63","4.50","2.34","0.50"
"1997-08-06","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.34","0.50"
"1997-08-13","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.16","0.50"
"1997-08-20","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.01","0.50"
"1997-08-27","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.15","0.50"
"1997-09-03","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.10","0.50"
"1997-09-10","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","2.01","0.50"
"1997-09-17","4.75","5.65","6.50","7.00","2.88","3.88","4.63","4.50","1.99","0.50"
"1997-09-24","4.75","5.65","6.50","6.85","2.88","3.88","4.63","4.25","1.99","0.50"
"1997-10-01","4.75","5.65","6.50","6.85","2.88","3.88","4.38","4.25","2.12","0.50"
"1997-10-08","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.12","0.50"
"1997-10-15","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.32","0.50"
"1997-10-22","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.32","0.50"
"1997-10-29","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.65","0.50"
"1997-11-05","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.65","0.50"
"1997-11-12","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.65","0.50"
"1997-11-19","5.25","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.65","0.50"
"1997-11-26","5.50","5.65","6.35","6.70","2.88","3.88","4.38","4.25","2.59","0.50"
"1997-12-03","5.50","5.90","6.35","6.70","3.13","3.88","4.38","4.25","2.59","0.50"
"1997-12-10","5.50","5.90","6.35","6.70","3.13","3.88","4.38","4.25","2.82","0.50"
"1997-12-17","6.00","6.10","6.70","7.05","3.38","4.13","4.63","4.50","2.82","0.50"
"1997-12-24","6.00","6.40","7.00","7.05","3.68","4.33","4.63","4.50","3.48","0.50"
"1997-12-31","6.00","6.65","7.00","7.05","3.68","4.33","4.63","4.50","3.48","0.50"
"1998-01-07","6.00","6.65","7.00","7.05","3.68","4.33","4.63","4.50","3.19","0.50"
"1998-01-14","6.00","6.40","6.70","6.85","3.55","3.93","4.33","4.20","3.19","0.50"
"1998-01-21","6.00","6.40","6.70","6.85","3.48","3.93","4.33","4.20","3.20","0.50"
"1998-01-28","6.00","6.40","6.70","6.85","3.48","3.93","4.33","4.20","3.20","0.50"
"1998-02-04","6.50","6.40","6.70","6.85","3.48","3.93","4.33","4.20","3.54","0.50"
"1998-02-11","6.50","6.40","6.70","6.85","3.48","3.93","4.33","4.20","3.54","0.50"
"1998-02-18","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.20","3.55","0.50"
"1998-02-25","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.59","0.50"
"1998-03-04","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.67","0.50"
"1998-03-11","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.67","0.50"
"1998-03-18","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.60","0.50"
"1998-03-25","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.60","0.20"
"1998-04-01","6.50","6.40","6.70","6.85","3.58","4.03","4.38","4.25","3.59","0.20"
"1998-04-08","6.50","6.30","6.60","6.75","3.58","4.03","4.38","4.25","3.59","0.20"
"1998-04-15","6.50","6.30","6.60","6.75","3.48","3.93","4.28","4.15","3.57","0.20"
"1998-04-22","6.50","6.30","6.60","6.75","3.48","3.93","4.28","4.15","3.57","0.20"
"1998-04-29","6.50","6.55","6.80","6.95","3.48","3.93","4.28","4.15","3.85","0.20"
"1998-05-06","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.85","0.20"
"1998-05-13","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.76","0.20"
"1998-05-20","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.76","0.20"
"1998-05-27","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.77","0.20"
"1998-06-03","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.77","0.20"
"1998-06-10","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.70","0.20"
"1998-06-17","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.70","0.20"
"1998-06-24","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.90","0.20"
"1998-07-01","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.90","0.20"
"1998-07-08","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.82","0.20"
"1998-07-15","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.82","0.20"
"1998-07-22","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.95","0.20"
"1998-07-29","6.50","6.55","6.80","6.95","3.73","4.13","4.48","4.35","3.95","0.20"
"1998-08-05","6.50","6.75","7.00","7.15","3.73","4.13","4.48","4.35","3.95","0.20"
"1998-08-12","6.50","6.75","7.00","7.15","3.93","4.33","4.68","4.55","4.09","0.20"
"1998-08-19","6.50","6.75","7.00","7.15","3.93","4.33","4.68","4.55","3.90","0.20"
"1998-08-26","6.50","6.75","7.00","7.15","3.93","4.33","4.68","4.55","3.90","0.20"
"1998-09-02","7.50","7.45","7.55","7.55","4.63","4.88","5.08","4.95","4.66","0.20"
"1998-09-09","7.50","7.45","7.55","7.55","4.63","4.88","5.08","4.95","4.66","0.20"
"1998-09-16","7.50","6.95","7.15","7.30","4.38","4.68","4.93","4.80","4.17","0.20"
"1998-09-23","7.50","6.95","7.15","7.30","4.13","4.48","4.78","4.65","4.17","0.20"
"1998-09-30","7.25","6.75","7.00","7.15","3.73","4.08","4.38","4.25","3.96","0.20"
"1998-10-07","7.25","6.50","6.60","6.75","3.73","4.08","4.38","4.25","3.96","0.20"
"1998-10-14","7.25","6.50","6.60","6.75","3.63","3.83","4.13","4.00","3.69","0.20"
"1998-10-21","7.00","6.50","6.60","6.75","3.63","3.83","4.13","4.00","3.69","0.20"
"1998-10-28","7.00","6.50","6.60","6.75","3.63","3.83","4.13","4.00","3.76","0.20"
"1998-11-04","7.00","6.50","6.60","6.75","3.63","3.83","4.13","4.00","3.76","0.20"
"1998-11-11","7.00","6.40","6.85","7.15","3.63","3.83","4.13","4.00","3.76","0.20"
"1998-11-18","7.00","6.40","6.85","7.15","3.53","4.08","4.53","4.40","3.88","0.20"
"1998-11-25","6.75","6.40","6.85","7.15","3.53","4.08","4.53","4.40","3.84","0.20"
"1998-12-02","6.75","6.40","6.65","6.80","3.53","3.88","4.53","4.05","3.84","0.20"
"1998-12-09","6.75","6.40","6.65","6.80","3.53","3.88","4.18","4.05","3.71","0.20"
"1998-12-16","6.75","6.40","6.65","6.80","3.53","3.88","4.18","4.05","3.71","0.20"
"1998-12-23","6.75","6.20","6.45","6.60","3.33","3.68","3.98","3.85","3.71","0.10"
"1998-12-30","6.75","6.20","6.45","6.60","3.33","3.68","3.98","3.85","3.72","0.10"
"1999-01-06","6.75","6.20","6.45","6.60","3.33","3.68","3.98","3.85","3.63","0.10"
"1999-01-13","6.75","6.40","6.75","6.90","3.33","3.68","3.98","3.85","3.63","0.10"
"1999-01-20","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.68","0.10"
"1999-01-27","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.68","0.10"
"1999-02-03","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.76","0.10"
"1999-02-10","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.76","0.10"
"1999-02-17","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.86","0.10"
"1999-02-24","6.75","6.40","6.75","6.90","3.53","3.88","4.18","4.05","3.86","0.10"
"1999-03-03","6.75","6.60","7.00","7.15","3.73","4.13","4.43","4.30","4.01","0.10"
"1999-03-10","6.75","6.60","7.00","7.15","3.73","4.13","4.43","4.30","4.01","0.10"
"1999-03-17","6.75","6.60","7.00","7.15","3.73","4.13","4.43","4.30","3.91","0.10"
"1999-03-24","6.75","6.60","7.00","7.15","3.73","4.13","4.43","4.30","3.91","0.10"
"1999-03-31","6.75","6.45","6.80","6.95","3.73","4.13","4.43","4.30","3.77","0.10"
"1999-04-07","6.50","6.45","6.80","6.95","3.58","3.93","4.23","4.10","3.77","0.10"
"1999-04-14","6.50","6.20","6.55","6.70","3.33","3.68","3.98","3.85","3.48","0.10"
"1999-04-21","6.50","6.20","6.55","6.70","3.33","3.68","3.98","3.85","3.48","0.10"
"1999-04-28","6.50","6.30","6.75","6.95","3.43","3.88","4.23","4.10","3.62","0.10"
"1999-05-05","6.25","6.30","6.75","6.95","3.43","3.88","4.23","4.10","3.62","0.10"
"1999-05-12","6.25","6.20","6.85","7.15","3.28","3.83","4.23","4.10","3.32","0.10"
"1999-05-19","6.25","6.20","6.85","7.15","3.28","3.93","4.43","4.30","3.32","0.10"
"1999-05-26","6.25","6.30","7.00","7.30","3.28","3.93","4.43","4.30","3.34","0.10"
"1999-06-02","6.25","6.60","7.20","7.40","3.68","4.33","4.68","4.55","3.34","0.10"
"1999-06-09","6.25","6.60","7.20","7.40","3.68","4.33","4.68","4.50","3.46","0.10"
"1999-06-16","6.25","6.75","7.40","7.65","3.83","4.48","4.88","4.75","3.46","0.10"
"1999-06-23","6.25","6.75","7.20","7.45","3.83","4.28","4.68","4.55","3.54","0.10"
"1999-06-30","6.25","6.75","7.45","7.70","3.83","4.53","4.93","4.80","3.54","0.10"
"1999-07-07","6.25","6.70","7.30","7.50","3.78","4.38","4.73","4.60","3.53","0.10"
"1999-07-14","6.25","6.70","7.30","7.50","3.78","4.38","4.73","4.60","3.53","0.10"
"1999-07-21","6.25","6.70","7.30","7.50","3.78","4.38","4.73","4.60","3.56","0.10"
"1999-07-28","6.25","7.05","7.60","7.75","3.78","4.38","4.73","4.60","3.56","0.10"
"1999-08-04","6.25","7.05","7.60","7.75","4.13","4.68","4.98","4.85","3.68","0.10"
"1999-08-11","6.25","7.25","7.80","8.05","4.13","4.68","4.98","4.85","3.68","0.10"
"1999-08-18","6.25","7.25","7.80","8.05","4.33","4.88","5.28","5.15","3.76","0.10"
"1999-08-25","6.25","7.05","7.65","7.80","4.33","4.88","5.28","5.15","3.76","0.10"
"1999-09-01","6.25","7.05","7.65","7.80","4.13","4.73","5.03","4.90","3.76","0.10"
"1999-09-08","6.25","7.05","7.65","7.80","4.13","4.73","5.03","4.90","3.76","0.10"
"1999-09-15","6.25","7.05","7.65","7.80","4.13","4.73","5.03","4.90","3.76","0.10"
"1999-09-22","6.25","7.05","7.65","7.80","4.13","4.73","5.03","4.90","3.61","0.10"
"1999-09-29","6.25","6.80","7.55","7.70","3.78","4.63","4.93","4.80","3.56","0.10"
"1999-10-06","6.25","6.80","7.55","7.70","3.78","4.63","4.93","4.80","3.56","0.10"
"1999-10-13","6.25","6.95","7.80","8.00","3.93","4.88","5.23","5.10","3.61","0.10"
"1999-10-20","6.25","7.35","8.05","8.25","3.93","4.88","5.23","5.10","3.61","0.10"
"1999-10-27","6.25","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.72","0.10"
"1999-11-03","6.25","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.72","0.10"
"1999-11-10","6.25","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.77","0.10"
"1999-11-17","6.25","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.77","0.10"
"1999-11-24","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.69","0.10"
"1999-12-01","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.69","0.10"
"1999-12-08","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.58","0.10"
"1999-12-15","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.58","0.10"
"1999-12-22","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.80","0.10"
"1999-12-29","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.80","0.10"
"2000-01-05","6.50","7.35","8.05","8.25","4.23","5.13","5.48","5.35","3.80","0.10"
"2000-01-12","6.50","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.86","0.10"
"2000-01-19","6.50","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.95","0.10"
"2000-01-26","6.50","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.95","0.10"
"2000-02-02","6.50","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.95","0.10"
"2000-02-09","6.75","7.60","8.30","8.55","4.48","5.38","5.73","5.60","4.03","0.10"
"2000-02-16","6.75","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.97","0.10"
"2000-02-23","6.75","7.60","8.30","8.55","4.48","5.38","5.73","5.60","3.97","0.10"
"2000-03-01","6.75","7.60","8.15","8.35","4.48","5.38","5.73","5.60","3.97","0.10"
"2000-03-08","6.75","7.60","8.15","8.35","4.48","5.13","5.43","5.35","3.92","0.10"
"2000-03-15","6.75","7.60","8.15","8.35","4.48","5.13","5.43","5.35","4.03","0.10"
"2000-03-22","6.75","7.60","8.15","8.35","4.48","5.13","5.43","5.35","4.03","0.10"
"2000-03-29","7.00","7.70","8.15","8.35","4.58","5.13","5.43","5.35","4.15","0.10"
"2000-04-05","7.00","7.70","8.15","8.35","4.58","5.13","5.43","5.35","4.15","0.10"
"2000-04-12","7.00","7.70","8.15","8.35","4.58","5.13","5.43","5.35","4.17","0.10"
"2000-04-19","7.00","7.70","8.15","8.35","4.58","5.13","5.43","5.35","4.22","0.10"
"2000-04-26","7.00","7.70","8.15","8.35","4.58","5.13","5.43","5.35","4.32","0.10"
"2000-05-03","7.00","7.90","8.35","8.55","4.58","5.13","5.43","5.35","4.32","0.10"
"2000-05-10","7.00","7.90","8.35","8.55","4.78","5.18","5.48","5.35","4.53","0.10"
"2000-05-17","7.50","7.90","8.35","8.55","4.78","5.18","5.48","5.35","4.55","0.10"
"2000-05-24","7.50","8.30","8.55","8.75","5.08","5.43","5.73","5.60","4.55","0.10"
"2000-05-31","7.50","8.30","8.55","8.75","5.08","5.43","5.73","5.60","4.62","0.10"
"2000-06-07","7.50","8.10","8.30","8.45","4.88","5.18","5.43","5.30","4.48","0.10"
"2000-06-14","7.50","8.10","8.30","8.45","4.88","5.18","5.43","5.30","4.43","0.10"
"2000-06-21","7.50","8.10","8.30","8.45","4.88","5.18","5.43","5.30","4.37","0.10"
"2000-06-28","7.50","8.10","8.30","8.45","4.88","5.18","5.43","5.30","4.37","0.10"
"2000-07-05","7.50","8.10","8.30","8.45","4.88","5.18","5.43","5.30","4.37","0.10"
"2000-07-12","7.50","7.90","8.10","8.25","4.88","5.18","5.43","5.30","4.37","0.10"
"2000-07-19","7.50","7.90","8.10","8.25","4.88","5.18","5.43","5.30","4.50","0.10"
"2000-07-26","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-08-02","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-08-09","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-08-16","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-08-23","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-08-30","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.49","0.10"
"2000-09-06","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.49","0.10"
"2000-09-13","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-09-20","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-09-27","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-10-04","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-10-11","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-10-18","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-10-25","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-11-01","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-11-08","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-11-15","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-11-22","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.50","0.10"
"2000-11-29","7.50","7.90","8.10","8.25","4.73","5.03","5.18","5.05","4.56","0.10"
"2000-12-06","7.50","7.80","7.95","8.10","4.48","4.83","4.98","4.75","4.56","0.10"
"2000-12-13","7.50","7.70","7.80","7.95","4.28","4.63","4.73","4.60","4.42","0.10"
"2000-12-20","7.50","7.70","7.80","7.95","4.28","4.63","4.73","4.60","4.43","0.10"
"2000-12-27","7.50","7.70","7.80","7.95","4.28","4.63","4.73","4.60","4.43","0.10"
"2001-01-03","7.50","7.70","7.80","7.95","4.28","4.63","4.73","4.60","4.43","0.10"
"2001-01-10","7.50","7.40","7.55","7.75","3.88","4.13","4.58","4.45","4.35","0.10"
"2001-01-17","7.50","7.40","7.55","7.75","3.88","4.13","4.58","4.45","4.14","0.10"
"2001-01-24","7.25","7.40","7.55","7.75","3.88","4.13","4.58","4.45","4.14","0.10"
"2001-01-31","7.25","7.40","7.55","7.75","3.73","4.08","4.58","4.45","4.14","0.10"
"2001-02-07","7.25","7.20","7.55","7.75","3.73","4.08","4.58","4.45","4.14","0.10"
"2001-02-14","7.25","7.20","7.55","7.75","3.73","4.08","4.58","4.45","4.04","0.10"
"2001-02-21","7.25","7.20","7.55","7.75","3.73","4.08","4.58","4.45","4.04","0.10"
"2001-02-28","7.25","7.20","7.55","7.75","3.73","4.08","4.58","4.45","3.50","0.10"
"2001-03-07","6.75","7.05","7.20","7.50","3.73","4.08","4.58","4.45","3.50","0.10"
"2001-03-14","6.75","6.95","7.20","7.50","3.38","3.58","4.18","4.05","3.50","0.10"
"2001-03-21","6.75","6.70","6.95","7.25","3.38","3.58","4.18","4.05","3.50","0.10"
"2001-03-28","6.75","6.70","6.95","7.25","3.18","3.58","4.18","4.05","3.50","0.10"
"2001-04-04","6.75","6.70","6.95","7.25","3.18","3.58","4.18","4.05","3.50","0.10"
"2001-04-11","6.75","6.80","7.10","7.50","3.18","3.58","4.18","4.05","3.50","0.10"
"2001-04-18","6.50","6.80","7.10","7.50","3.18","3.58","4.18","4.05","3.50","0.10"
"2001-04-25","6.50","6.80","7.10","7.50","3.18","3.58","4.18","4.05","3.35","0.10"
"2001-05-02","6.50","6.80","7.10","7.50","3.18","3.58","4.18","4.05","3.35","0.10"
"2001-05-09","6.50","6.70","7.10","7.50","3.08","3.58","4.18","4.05","3.25","0.10"
"2001-05-16","6.50","6.70","7.10","7.50","3.08","3.58","4.18","4.05","3.04","0.10"
"2001-05-23","6.50","6.70","7.30","7.75","3.08","3.58","4.18","4.05","3.00","0.10"
"2001-05-30","6.25","6.70","7.30","7.75","3.08","3.58","4.18","4.05","3.00","0.10"
"2001-06-06","6.25","6.70","7.30","7.75","3.18","3.58","4.18","4.15","3.00","0.10"
"2001-06-13","6.25","6.70","7.30","7.75","3.18","3.58","4.18","4.05","3.00","0.10"
"2001-06-20","6.25","6.70","7.30","7.75","3.28","3.58","4.18","4.05","3.00","0.10"
"2001-06-27","6.25","6.70","7.30","7.75","3.18","3.58","4.18","4.05","3.00","0.10"
"2001-07-04","6.25","6.70","7.30","7.75","3.18","3.58","4.18","4.05","3.00","0.10"
"2001-07-11","6.25","6.70","7.30","7.75","3.18","3.58","4.18","4.05","2.50","0.10"
"2001-07-18","6.00","6.70","7.30","7.75","3.18","3.58","4.18","4.05","2.50","0.10"
"2001-07-25","6.00","6.45","7.30","7.75","3.18","3.58","4.18","4.05","2.50","0.10"
"2001-08-01","6.00","6.45","7.30","7.75","2.93","3.58","4.18","4.05","2.50","0.10"
"2001-08-08","6.00","6.45","7.30","7.75","2.93","3.58","4.18","4.05","2.93","0.10"
"2001-08-15","6.00","6.20","7.30","7.75","2.68","3.58","4.18","4.05","2.51","0.10"
"2001-08-22","6.00","6.20","7.15","7.60","2.68","3.58","4.18","4.05","2.51","0.10"
"2001-08-29","5.75","6.20","7.15","7.60","2.68","3.58","4.18","4.05","2.51","0.10"
"2001-09-05","5.75","6.20","7.00","7.45","2.68","3.58","4.18","3.90","2.51","0.10"
"2001-09-12","5.75","5.90","6.85","7.30","2.50","3.43","4.03","3.90","2.51","0.10"
"2001-09-19","5.25","5.45","6.70","7.15","1.88","3.13","3.73","3.60","2.30","0.10"
"2001-09-26","5.25","5.45","6.70","7.15","1.88","3.13","3.73","3.60","2.10","0.10"
"2001-10-03","5.25","5.35","6.40","7.05","1.88","3.13","3.73","3.60","2.00","0.10"
"2001-10-10","5.25","5.15","6.40","7.05","1.68","2.88","3.63","3.50","1.75","0.10"
"2001-10-17","5.25","5.15","6.40","7.05","1.68","2.88","3.63","3.50","1.50","0.10"
"2001-10-24","4.50","4.90","6.15","6.90","1.53","2.83","3.58","3.35","1.50","0.10"
"2001-10-31","4.50","4.90","6.15","6.90","1.43","2.68","3.53","3.35","1.50","0.10"
"2001-11-07","4.50","4.75","5.85","6.70","1.43","2.68","3.53","3.35","1.25","0.10"
"2001-11-14","4.50","4.50","5.60","6.45","1.18","2.38","3.28","2.90","1.25","0.10"
"2001-11-21","4.50","4.60","5.75","6.85","1.43","2.68","3.58","3.40","1.25","0.10"
"2001-11-28","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2001-12-05","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2001-12-12","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2001-12-19","4.00","4.60","6.15","7.10","1.23","2.58","3.53","3.30","1.25","0.10"
"2001-12-26","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2002-01-02","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2002-01-09","4.00","4.60","5.75","6.85","1.23","2.58","3.53","3.30","1.25","0.10"
"2002-01-16","3.75","4.35","5.75","6.85","1.05","2.58","3.53","3.40","1.25","0.10"
"2002-01-23","3.75","4.35","5.75","6.85","0.93","2.58","3.53","3.40","1.10","0.10"
"2002-01-30","3.75","4.55","6.05","7.00","0.93","2.58","3.53","3.40","1.00","0.10"
